MRP_WHS_GRP,WS_CD,JOC_CD,VENDOR_CD,VENDOR_DESC,DISB_CHARGE_CD,ITEM_NO,ITEM_DESC,WHS_CD,STD_PACK,PLAN_LOT_SIZE,USAGE_QTY,PLAN_LOT_USAGE_QTY,SUPPLY_QTY,OPEN_QTY,PARENT_ITEM_DESC,START_ECN_ACCUM_QTY,END_ECN_ACCUM_QTY
BTV,FGL14,24602001,PA1005,MARUBUN/ARROW (S) PTE LTD,INJITILS,101326811,MOUNTED PWB LS BAR (EPH M),RC1S3,1,50,6,300,0,300,SV-41489(CEI)/FW-50BZ30L/CEI,1,50
BTV,FGL14,23861013,PA1257,INABATA MALAYSIA SDN BHD,INJITIOP,502399601,PRISM ON PRISM (LYX SM),RC1S1,1,385,1,385,0,385,SV-41191(TW6)/KM-43X80L/TW6,1,385
BTV,FGL14,23861013,313804,SONY ELECT OPERATIONS (CN) LTD,INJITIOP,502576301,DIFFUSER PLATE (LYX SM),RC1S1,1,385,1,385,0,385,SV-41191(TW6)/KM-43X80L/TW6,1,385
BTV,FGL14,23835004,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,504472611,STAND L (SM EPH2) A,RC1S1,1,65,1,65,0,65,SV-41115(VN3)/KD-43X80L/TH8,1,65
BTV,FGL14,23833002,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,104,1,104,0,104,SV-41115(VN3)/KD-43X80L/UAF1,1,104
BTV,FGL14,23829003,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,444772201,"BAG,PROTECTION PEHD(1500X1200)",RC1S1,1,12,1,12,0,12,SV-41113(VN3)/KD-50X80L/AF1,1,12
BTV,FGL14,23829003,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502471601,"CELL, PROTECTOR (ML RIS)",RC1S1,1,12,1,12,0,12,SV-41113(VN3)/KD-50X80L/AF1,1,12
BTV,FGL14,23824005,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503317901,BEZEL BT ASSY (ML EPH),RC1S1,1,214,1,214,0,214,SV-41113(VN3)/KD-50X80L/TH8,1,214
BTV,FGL14,23824005,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502212303,"CUSHION, UPPER (ML RIS)",RC1S1,1,214,1,214,0,214,SV-41113(VN3)/KD-50X80L/TH8,1,214
BTV,FGL14,23823013,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,267,1,267,0,267,SV-41115(VN3)/KD-43X80L/VN3,1,267
BTV,FGL14,23823013,108349,BOE TECH (HK) LTD_SCM RM,OCELLTCON,101410313,MOUNTED PWB E-T-CON (43),RC1S3,1,267,1,267,0,267,SV-41115(VN3)/KD-43X80L/VN3,1,267
BTV,FGL14,23590058,108349,BOE TECH (HK) LTD_SCM RM,ITCOCELL,101410211,LIQUID CRYSTAL ELEMENT(B430QUB,RCGS1,1,528,1,528,0,528,P-MOD (YSCM043CCO01),1,528
BTV,FGL14,23590057,PR0162,KEIN HING INDUSTRY SDN BHD,INJIT,503318012,BACK CHASSIS ASSY (SM EPH),RC1S1,1,528,1,528,0,528,P-MOD (YSCM043CCO01),1,528
BTV,FGL14,23590057,PA1257,INABATA MALAYSIA SDN BHD,INJITIOP,502399601,PRISM ON PRISM (LYX SM),RC1S1,1,528,1,528,0,528,P-MOD (YSCM043CCO01),1,528
BTV,FGL14,23590057,080140,TOKOPAK SDN BHD,OUTJIT,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",RC1S1,1,528,0.125,66,0,66,P-MOD (YSCM043CCO01),1,528
BTV,FGL14,23590057,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472419601,DESSICANT(50G,RC1S1,1,528,1,528,0,528,P-MOD (YSCM043CCO01),1,528
BTV,FGL14,23590057,108349,BOE TECH (HK) LTD_SCM RM,ITCOCELL,101410211,LIQUID CRYSTAL ELEMENT(B430QUB,RCGS1,1,528,1,528,0,528,P-MOD (YSCM043CCO01),1,528
BTV,FGL14,23590054,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503317801,BEZEL BT ASSY (SM EPH),RC1S1,1,528,1,528,0,528,P-MOD (YSCM043CCO01),1,528
BTV,FGL14,23590054,080140,TOKOPAK SDN BHD,OUTJIT,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",RC1S1,1,528,0.125,66,0,66,P-MOD (YSCM043CCO01),1,528
BTV,FGL14,23590054,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502397001,"TOP TRAY, PMOD (SM LYX)",RC1S1,1,528,0.0625,33,0,33,P-MOD (YSCM043CCO01),1,528
BTV,FGL14,23590053,080140,TOKOPAK SDN BHD,OUTJIT,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",RC1S1,1,544,0.125,68,0,68,P-MOD (YSCM043CCO01),1,544
BTV,FGL14,23590053,080140,TOKOPAK SDN BHD,OUTJIT,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",RC1S1,1,544,0.125,68,0,68,P-MOD (YSCM043CCO01),1,544
BTV,FGL14,23590053,080140,TOKOPAK SDN BHD,OUTJIT,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",RC1S1,1,544,0.125,68,0,68,P-MOD (YSCM043CCO01),1,544
BTV,FGL14,23590053,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472419601,DESSICANT(50G,RC1S1,1,544,1,544,0,544,P-MOD (YSCM043CCO01),1,544
BTV,FGL14,23590053,108349,BOE TECH (HK) LTD_SCM RM,OCELLTCON,101410313,MOUNTED PWB E-T-CON (43),RC1S3,1,544,1,544,0,544,P-MOD (YSCM043CCO01),1,544
BTV,FGL14,23590052,080140,TOKOPAK SDN BHD,OUTJIT,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",RC1S1,1,544,0.125,68,0,68,P-MOD (YSCM043CCO01),1,544
BTV,FGL14,22971020,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503734501,BEZEL BT ASSY (ML HRS),RC1S1,1,71,1,71,0,71,SV-40202(TW6)/KM-50X85K/TW6,1,71
BTV,FGL14,22971020,080121,NISSHO PRECISION (MALAYSIA) SB,INJITIOP,502317101,FORMING REF. SHEET (PHN M),RC1S1,1,71,1,71,0,71,SV-40202(TW6)/KM-50X85K/TW6,1,71
BTV,FGL14,22802017,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503734501,BEZEL BT ASSY (ML HRS),RC1S1,1,27,1,27,0,27,SV-40274(VN3)/KD-50X85K/E51,1,27
BTV,FGL14,22802017,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502212303,"CUSHION, UPPER (ML RIS)",RC1S1,1,27,1,27,0,27,SV-40274(VN3)/KD-50X85K/E51,1,27
BTV,FGL14,22802017,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,27,1,27,0,27,SV-40274(VN3)/KD-50X85K/E51,1,27
BTV,FGL14,22802017,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502471601,"CELL, PROTECTOR (ML RIS)",RC1S1,1,27,1,27,0,27,SV-40274(VN3)/KD-50X85K/E51,1,27
BTV,FGL14,22802017,PA1005,MARUBUN/ARROW (S) PTE LTD,INJITILS,101013311,MOUNTED PWB LS BAR (LYX M),RC1S3,1,27,6,162,0,162,SV-40274(VN3)/KD-50X85K/E51,1,27
BTV,FGL14,22379069,PR0162,KEIN HING INDUSTRY SDN BHD,INJIT,503318012,BACK CHASSIS ASSY (SM EPH),RC1S1,1,384,1,384,0,384,SV-40047(VN3)/KD-43X80K/VN3,1,384
BTV,FGL14,22379069,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,503310111,"STAND, L (SM EPH) A",RC1S1,1,384,1,384,0,384,SV-40047(VN3)/KD-43X80K/VN3,1,384
BTV,FGL14,22255090,080121,NISSHO PRECISION (MALAYSIA) SB,INJITIOP,502317101,FORMING REF. SHEET (PHN M),RC1S1,1,208,1,208,0,208,P-MOD (YSCM050CCN01),1,208
BTV,FGL14,22255090,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502397301,"LAYER PAD A, PMOD (M LYX)",RC1S1,1,208,0.0625,13,0,13,P-MOD (YSCM050CCN01),1,208
BTV,FGL14,22255089,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502397301,"LAYER PAD A, PMOD (M LYX)",RC1S1,1,688,0.0625,43,0,43,P-MOD (YSCM050CCN01),1,688
BTV,FGL14,22255089,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502397601,"PALLET, PMOD (M LYX)",RC1S1,1,688,0.0625,43,0,43,P-MOD (YSCM050CCN01),1,688
BTV,FGL14,22255089,PA1005,MARUBUN/ARROW (S) PTE LTD,INJITILS,101326811,MOUNTED PWB LS BAR (EPH M),RC1S3,1,688,6,4128,0,4128,P-MOD (YSCM050CCN01),1,688
BTV,FGL16,23590056,108349,BOE TECH (HK) LTD_SCM RM,OCELLTCON,101410313,MOUNTED PWB E-T-CON (43),RC1S3,1,288,1,288,0,288,P-MOD (YSCM043CCO01),1,288
BTV,FGL16,23590056,108349,BOE TECH (HK) LTD_SCM RM,ITCOCELL,101410211,LIQUID CRYSTAL ELEMENT(B430QUB,RCGS1,1,288,1,288,0,288,P-MOD (YSCM043CCO01),1,288
BTV,FGL16,23590055,080140,TOKOPAK SDN BHD,OUTJIT,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",RC1S1,1,560,0.125,70,0,70,P-MOD (YSCM043CCO01),1,560
BTV,FGL16,23590055,080140,TOKOPAK SDN BHD,OUTJIT,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",RC1S1,1,560,0.125,70,0,70,P-MOD (YSCM043CCO01),1,560
BTV,FGL16,23590055,080140,TOKOPAK SDN BHD,OUTJIT,502291601,"CUSHION,UPP CTR PMOD (SM PHN)",RC1S1,1,560,0.125,70,0,70,P-MOD (YSCM043CCO01),1,560
BTV,FGL16,23590055,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,502503651,"BAG, PRO PEHD",RC1S1,1,560,1,560,0,560,P-MOD (YSCM043CCO01),1,560
BTV,FGL16,23590055,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502396901,"PALLET, PMOD (SM LYX)",RC1S1,1,560,0.0625,35,0,35,P-MOD (YSCM043CCO01),1,560
BTV,FGL16,23590055,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502397101,"LAYER PAD A, PMOD (SM LYX)",RC1S1,1,560,0.0625,35,0,35,P-MOD (YSCM043CCO01),1,560
BTV,FGL16,23590051,005101,RYOKA (MALAYSIA) SDN BHD,INJIT,503317611,BEZEL TP ASSY (SM EPH),RC1S1,1,560,1,560,264,296,P-MOD (YSCM043CCO01),1,560
BTV,FGL16,23590051,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503317801,BEZEL BT ASSY (SM EPH),RC1S1,1,560,1,560,333,227,P-MOD (YSCM043CCO01),1,560
BTV,FGL16,23590051,080140,TOKOPAK SDN BHD,OUTJIT,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",RC1S1,1,560,0.125,70,24,46,P-MOD (YSCM043CCO01),1,560
BTV,FGL16,23590051,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502397101,"LAYER PAD A, PMOD (SM LYX)",RC1S1,1,560,0.0625,35,24,11,P-MOD (YSCM043CCO01),1,560
BTV,FGL16,22970021,080140,TOKOPAK SDN BHD,OUTJIT,502437701,"CUSHION, SIDE (SM LYX)",RC1S1,1,192,2,384,0,384,SV-40203(TW6)/KM-43X85K/TW6,1,192
BTV,FGL16,22970021,002128,DANSONPACK (KL) SDN BHD,OUTJITB,444772042,"BAG,PROTECTION PEHD(1200X900)",RC1S1,1,192,1,192,0,192,SV-40203(TW6)/KM-43X85K/TW6,1,192
BTV,FGL16,22379070,080140,TOKOPAK SDN BHD,OUTJIT,502437601,"CUSHION, LOWER (SM LYX)",RC1S1,1,120,1,120,0,120,SV-40047(VN3)/KD-43X80K/VN3,1,120
BTV,FGL16,22256101,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503317801,BEZEL BT ASSY (SM EPH),RC1S1,1,480,1,480,0,480,P-MOD (YSCM043CCO01),1,480
BTV,FGL16,22256101,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502397101,"LAYER PAD A, PMOD (SM LYX)",RC1S1,1,480,0.0625,30,0,30,P-MOD (YSCM043CCO01),1,480
BTV,FGL16,22256100,080140,TOKOPAK SDN BHD,OUTJIT,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",RC1S1,1,496,0.125,62,0,62,P-MOD (YSCM043CCO01),1,496
BTV,FGL16,22256100,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502397001,"TOP TRAY, PMOD (SM LYX)",RC1S1,1,496,0.0625,31,0,31,P-MOD (YSCM043CCO01),1,496
BTV,FGL23,24152003,080140,TOKOPAK SDN BHD,OUTJIT,503524501,"CUSH, UPP LFT PMOD (L SEP)",RC1S1,1,220,0.0909,20,0,20,P-MOD (YDCM055UNG01)(SVC),1,220
BTV,FGL23,24152003,080140,TOKOPAK SDN BHD,OUTJIT,503524801,"CUSH, SIDE CTR PMOD (L SEP)",RC1S1,1,220,0.1818,40,0,40,P-MOD (YDCM055UNG01)(SVC),1,220
BTV,FGL23,22411439,080148,DAI SUWON PACKAGING SDN BHD,OUTJIT,503816402,"CUSHION, SP (SEP)",RC1S1,1,440,2,880,0,880,P-MOD (YDCM055UNG01),1,440
BTV,FGL23,22411439,313804,SONY ELECT OPERATIONS (CN) LTD,OUTJITI,469459001,BAG PROTECTION P-MOD (PUC),RC1S1,1,440,0.0455,20,0,20,P-MOD (YDCM055UNG01),1,440
BTV,FGL23,22411438,080140,TOKOPAK SDN BHD,OUTJIT,503524501,"CUSH, UPP LFT PMOD (L SEP)",RC1S1,1,462,0.0909,42,0,42,P-MOD (YDCM055UNG01),1,462
BTV,FGL23,22411438,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,503586701,"EPE, BLK PMOD (L/2L SEP)",RC1S1,1,462,0.1818,84,0,84,P-MOD (YDCM055UNG01),1,462
BTV,FGL23,22411438,313804,SONY ELECT OPERATIONS (CN) LTD,OUTJITI,469459001,BAG PROTECTION P-MOD (PUC),RC1S1,1,462,0.0455,21,0,21,P-MOD (YDCM055UNG01),1,462
BTV,FGL24,23808017,080140,TOKOPAK SDN BHD,OUTJIT,503524601,"CUSH, UPP RGT PMOD (L SEP)",RC1S1,1,506,0.0909,46,0,46,P-MOD (YDCM065UNG01),1,506
BTV,FGL24,23808017,080148,DAI SUWON PACKAGING SDN BHD,OUTJITC,503529201,"OUTER CTN, PMOD (2L SEP)",RC1S1,1,506,0.0455,23,0,23,P-MOD (YDCM065UNG01),1,506
BTV,FGL24,23808017,313804,SONY ELECT OPERATIONS (CN) LTD,OUTJITI,469459011,BAG PROTECTION P-MOD (PUC),RC1S1,1,506,0.0455,23,0,23,P-MOD (YDCM065UNG01),1,506
BTV,FGL24,23808016,080140,TOKOPAK SDN BHD,OUTJIT,503525001,"CUSH, LOW LFT PMOD (L SEP)",RC1S1,1,440,0.0909,40,0,40,P-MOD (YDCM065UNG01),1,440
BTV,FGL24,23808016,080148,DAI SUWON PACKAGING SDN BHD,OUTJIT,503816402,"CUSHION, SP (SEP)",RC1S1,1,440,2,880,0,880,P-MOD (YDCM065UNG01),1,440
BTV,FGL24,23808016,080148,DAI SUWON PACKAGING SDN BHD,OUTJITC,503529101,"PALLET, PMOD (2L SEP)",RC1S1,1,440,0.0455,20,0,20,P-MOD (YDCM065UNG01),1,440
BTV,FGL24,23808016,313804,SONY ELECT OPERATIONS (CN) LTD,OUTJITI,469459011,BAG PROTECTION P-MOD (PUC),RC1S1,1,440,0.0455,20,0,20,P-MOD (YDCM065UNG01),1,440
BTV,FGL24,23808015,080140,TOKOPAK SDN BHD,OUTJIT,503524601,"CUSH, UPP RGT PMOD (L SEP)",RC1S1,1,330,0.0909,30,0,30,P-MOD (YDCM065UNG01),1,330
BTV,FGL24,23808014,080140,TOKOPAK SDN BHD,OUTJIT,503525001,"CUSH, LOW LFT PMOD (L SEP)",RC1S1,1,220,0.0909,20,0,20,P-MOD (YDCM065UNG01),1,220
BTV,FGL24,23808012,080140,TOKOPAK SDN BHD,OUTJIT,503524601,"CUSH, UPP RGT PMOD (L SEP)",RC1S1,1,330,0.0909,30,24,6,P-MOD (YDCM065UNG01),1,330
BTV,FGL24,23808012,080140,TOKOPAK SDN BHD,OUTJIT,503524901,"CUSH, SIDE CTR PMOD (2L SEP)",RC1S1,1,330,0.1818,60,48,12,P-MOD (YDCM065UNG01),1,330
BTV,FGL24,23808012,080140,TOKOPAK SDN BHD,OUTJIT,503525001,"CUSH, LOW LFT PMOD (L SEP)",RC1S1,1,330,0.0909,30,18,12,P-MOD (YDCM065UNG01),1,330
BTV,FGL24,22411442,080140,TOKOPAK SDN BHD,OUTJIT,503524501,"CUSH, UPP LFT PMOD (L SEP)",RC1S1,1,22,0.0909,2,0,2,P-MOD (YDCM055UNG01),1,22
BTV,FGL24,22411442,080140,TOKOPAK SDN BHD,OUTJIT,503524601,"CUSH, UPP RGT PMOD (L SEP)",RC1S1,1,22,0.0909,2,0,2,P-MOD (YDCM055UNG01),1,22
BTV,FGL24,22411442,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,502503621,"BAG, PRO PEHD",RC1S1,1,22,1,22,0,22,P-MOD (YDCM055UNG01),1,22
BTV,FGL24,22411442,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,503586701,"EPE, BLK PMOD (L/2L SEP)",RC1S1,1,22,0.1818,4,0,4,P-MOD (YDCM055UNG01),1,22
BTV,FGL24,22411441,080140,TOKOPAK SDN BHD,OUTJIT,503524501,"CUSH, UPP LFT PMOD (L SEP)",RC1S1,1,352,0.0909,32,0,32,P-MOD (YDCM055UNG01),1,352
BTV,FGL24,22411441,080148,DAI SUWON PACKAGING SDN BHD,OUTJIT,503816402,"CUSHION, SP (SEP)",RC1S1,1,352,2,704,0,704,P-MOD (YDCM055UNG01),1,352
BTV,FGL24,22411441,080148,DAI SUWON PACKAGING SDN BHD,OUTJITC,503528701,"CTN, PMOD (L SEP)",RC1S1,1,352,0.0909,32,0,32,P-MOD (YDCM055UNG01),1,352
BTV,FGL24,22411441,313804,SONY ELECT OPERATIONS (CN) LTD,OUTJITI,469459001,BAG PROTECTION P-MOD (PUC),RC1S1,1,352,0.0455,16,0,16,P-MOD (YDCM055UNG01),1,352
BTV,FGL32,24203005,080140,TOKOPAK SDN BHD,OUTJIT,504711301,CUS LOW RGT PMOD (L MLB),RC1S1,1,286,0.0909,26,0,26,P-MOD(YDDO065UND01),1,286
BTV,FGL32,24203005,080140,TOKOPAK SDN BHD,OUTJIT,504714301,CUS SIDE CTR PMOD (2L MLB),RC1S1,1,286,0.1818,52,0,52,P-MOD(YDDO065UND01),1,286
BTV,FGL32,24203005,080148,DAI SUWON PACKAGING SDN BHD,OUTJITC,503529201,"OUTER CTN, PMOD (2L SEP)",RC1S1,1,286,0.0455,13,0,13,P-MOD(YDDO065UND01),1,286
BTV,LG23,24432086,S85033,SONY CORPORATION,OCELLTCON,101495351,MOUNTED PWB E-T-CON (55),RCGS1,1,200,1,200,0,200,LCM 55 ASSY,1,200
BTV,LG23,24432085,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,502503621,"BAG, PRO PEHD",RC1S1,1,104,1,104,0,104,LCM 55 ASSY,1,104
BTV,LG23,24432084,080145,YH PRECISION (M) SDN BHD,INJIT,503356601,BACK COVER (L SEP) A,RC1S1,1,66,1,66,0,66,LCM 55 ASSY,1,66
BTV,LG23,24432082,S85033,SONY CORPORATION,OCELLTCON,101495351,MOUNTED PWB E-T-CON (55),RCGS1,1,50,1,50,0,50,LCM 55 ASSY,1,50
BTV,LG23,22412649,080145,YH PRECISION (M) SDN BHD,INJIT,503356601,BACK COVER (L SEP) A,RC1S1,1,462,1,462,0,462,LCM 55 ASSY,1,462
BTV,LG23,22412649,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,502503621,"BAG, PRO PEHD",RC1S1,1,462,1,462,0,462,LCM 55 ASSY,1,462
BTV,LG24,23807023,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,502503631,"BAG, PRO PEHD",RC1S1,1,506,1,506,0,506,LCM 65 ASSY,1,506
BTV,LG24,23807020,S85034,SSCS (M) SDN BHD,INJITI,503356802,BACK COVER (2L SEP) A,RC1S1,1,220,1,220,0,220,LCM 65 ASSY,1,220
BTV,LG24,23807020,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,502503631,"BAG, PRO PEHD",RC1S1,1,220,1,220,0,220,LCM 65 ASSY,1,220
BTV,LG24,22412653,S85033,SONY CORPORATION,OCELLTCON,101495311,MOUNTED PWB E-T-CON (55),RC1S3,1,22,1,22,0,22,LCM 55 ASSY,1,22
BTV,LG24,22412652,S85033,SONY CORPORATION,OCELLTCON,101495311,MOUNTED PWB E-T-CON (55),RC1S3,1,352,1,352,0,352,LCM 55 ASSY,1,352
BTV,LG32,24204006,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,504461401,BEZEL BTM (2L MLB) A,RC1S1,1,286,1,286,0,286,"LCM, 65 ASSY",1,286
BTV,LG32,24204006,108311,SAMSUNG JAPAN CORP_SCM RM,OCELLTCON,101673711,MOUNTED PWB E-T-CON (65),RC1S3,1,286,1,286,0,286,"LCM, 65 ASSY",1,286
BTV,LG32,24202012,108311,SAMSUNG JAPAN CORP_SCM RM,ITCOCELL,101673411,OLED ELEMENT (S55AB1),RCGS1,1,132,1,132,0,132,"LCM, 55 ASSY",1,132
BTV,FFL08,24561003,108349,BOE TECH (HK) LTD_SCM RM,PANELTV,101689911,LCD PANEL(B43WQ1),RCFS1,1,25,1,25,0,25,SV-41566(J1)/KJ-43X75WL/J1,1,25
BTV,FFL08,24560003,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,504478001,STAND (ML PHNM) A,RC1S1,1,30,2,60,0,60,SV-41565(J1)/KJ-50X75WL/J1,1,30
BTV,FFL08,24560003,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,444772201,"BAG,PROTECTION PEHD(1500X1200)",RC1S1,1,30,1,30,0,30,SV-41565(J1)/KJ-50X75WL/J1,1,30
BTV,FFL08,24519004,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,504478001,STAND (ML PHNM) A,RC1S1,1,250,2,500,0,500,SV-41728(E33)/KD-50X75WL/E33,1,250
BTV,FFL08,24516004,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,210,1,210,0,210,SV-41727(E33)/KD-55X75WL/E33,1,210
BTV,FFL08,24516004,108349,BOE TECH (HK) LTD_SCM RM,PANELTV,101690111,LCD PANEL(B55WQ1),RCFS1,1,210,1,210,0,210,SV-41727(E33)/KD-55X75WL/E33,1,210
BTV,FFL08,24183009,080140,TOKOPAK SDN BHD,OUTJIT,503595601,"CUSHION, LOWER LR (3L SEP)",RC1S1,1,187,1,187,0,187,SV-41319(J1)/XRJ-77A80L/J1,1,187
BTV,FFL08,24183009,080140,TOKOPAK SDN BHD,OUTJIT,503595801,"CUSHION, UPPER L (3L SEP)",RC1S1,1,187,1,187,0,187,SV-41319(J1)/XRJ-77A80L/J1,1,187
BTV,FFL08,24183009,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,504925301,"CARTON, INDIVIDUAL (3L SEP2)",RC1S1,1,187,1,187,0,187,SV-41319(J1)/XRJ-77A80L/J1,1,187
BTV,FFL08,22746014,080140,TOKOPAK SDN BHD,OUTJIT,503566103,"CUSHION, LOWER (M LIO)",RC1S1,1,15,1,15,0,15,SV-40276(VN3)/XR-48A90K/AZ1,1,15
BTV,FFL08,22745010,003010,KAWAGUCHI MFG. SDN BHD,INJIT,503364901,REAR COVER (M LIO) A,RC1S1,1,10,1,10,0,10,SV-40276(VN3)/XR-48A90K/TH8,1,10
BTV,FFL08,22745010,080140,TOKOPAK SDN BHD,OUTJIT,503566103,"CUSHION, LOWER (M LIO)",RC1S1,1,10,1,10,0,10,SV-40276(VN3)/XR-48A90K/TH8,1,10
BTV,FFL08,22745010,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,503862901,"CARTON, INDIVIDUAL (M LIO)",RC1S1,1,10,1,10,0,10,SV-40276(VN3)/XR-48A90K/TH8,1,10
BTV,FFL08,22745010,S85033,SONY CORPORATION,PANELTV,101495721,OLED PANEL(L48EQA1),RCFS1,1,10,1,10,0,10,SV-40276(VN3)/XR-48A90K/TH8,1,10
BTV,FFL08,22530038,003010,KAWAGUCHI MFG. SDN BHD,INJIT,503418401,REAR COVER (2L DER) A,RC1S1,1,132,1,132,0,132,SV-40001(J1)/XRJ-65A95K/J1,1,132
BTV,FFL08,22530038,080140,TOKOPAK SDN BHD,OUTJIT,503297201,"CUSHION, UPPER L (2L DER)",RC1S1,1,132,1,132,0,132,SV-40001(J1)/XRJ-65A95K/J1,1,132
BTV,FFL08,22530038,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44408701,"TOP BOARD, DER 65 (6SETS)",RC1S1,1,132,0.0909,12,0,12,SV-40001(J1)/XRJ-65A95K/J1,1,132
BTV,FFL10,24515004,080140,TOKOPAK SDN BHD,OUTJIT,500840902,"CUSHION, FRONT (2L BNN)",RC1S1,1,17,1,17,0,17,SV-41726(E33)/KD-65X75WL/E33,1,17
BTV,FFL10,24515004,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,504478111,STAND (2L PHNM) A,RC1S1,1,17,2,34,0,34,SV-41726(E33)/KD-65X75WL/E33,1,17
BTV,FFL10,24515004,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,501969901,"BAG,PROTECTION SLIT(1720X1050)",RC1S1,1,17,1,17,0,17,SV-41726(E33)/KD-65X75WL/E33,1,17
BTV,FFL10,24515004,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,500840701,TRAY (2L BNN),RC1S1,1,17,1,17,0,17,SV-41726(E33)/KD-65X75WL/E33,1,17
BTV,FFL10,24515003,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,504478111,STAND (2L PHNM) A,RC1S1,1,150,2,300,0,300,SV-41726(E33)/KD-65X75WL/E33,1,150
BTV,FFL10,24515003,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,501969901,"BAG,PROTECTION SLIT(1720X1050)",RC1S1,1,150,1,150,0,150,SV-41726(E33)/KD-65X75WL/E33,1,150
BTV,FFL10,24489003,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,105,1,105,0,105,SV-41563(J1)/KJ-65X75WL/J1,1,105
BTV,FFL10,24489003,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,501969901,"BAG,PROTECTION SLIT(1720X1050)",RC1S1,1,105,1,105,0,105,SV-41563(J1)/KJ-65X75WL/J1,1,105
BTV,FFL10,24489003,108349,BOE TECH (HK) LTD_SCM RM,PANELTV,101690211,LCD PANEL(B65WQ1),RCFS1,1,105,1,105,0,105,SV-41563(J1)/KJ-65X75WL/J1,1,105
BTV,FFL10,24469004,080140,TOKOPAK SDN BHD,OUTJIT,502309501,"CUSHION, LOWER L (3L PHN)",RC1S1,1,88,1,88,0,88,SV-41725(E33)/KD-75X75WL/E33,1,88
